product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,ingredients,price_usd,primary_category,secondary_category
P380000,"DayWear Advanced Multi-Protection Anti-Oxidant Moisturizer, Normal/Combination",6089,Estée Lauder,6300,4.3154,298.0,"['Water\\Aqua\\Eau, Butyloctyl Salicylate, Polyester-8, Petrolatum, Butylene Glycol, Cetyl Ricinoleate, Octyldodecyl Myristate, Steareth-21, Steareth-2, Caprylic/Capric/Myristic/Stearic Triglyceride, Di-C12-15 Alkyl Fumarate, Dimethicone, Psidium Guajava (Guava) Fruit Extract, Gentiana Lutea (Gentian) Root Extract, Polygonum Cuspidatum Root Extract, Hordeum Vulgare (Barley) Extract\\Extrait D’orge, Laminaria Ochroleuca Extract, Triticum Vulgare (Wheat) Germ Extract, Fumaria Officinalis Flower/Leaf/Stem Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Hydrolyzed Rice Bran Extract, Hydrolyzed Rice Extract, Artemia Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Vitis Vinifera (Grape) Seed Extract, Stearyl Alcohol, Butyrospermum Parkii (Shea Butter), Thermus Thermophillus Ferment, Sorbitan Olivate, Caffeine, Pentylene Glycol, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Behenyl Alcohol, Pantethine, Triacontanyl Pvp, Acrylic Acid/Vp Crosspolymer, Ethylhexylglycerin, Glycerin, Linoleic Acid, Polyquaternium-51, Cholesterol, Cetearyl Olivate, Squalane, Sodium Pca, Urea, Caprylic/Capric Triglyceride, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Citric Acid, Sodium Hyaluronate, Ergothioneine, Glycyrrhetinic Acid, Trehalose, Lecithin, Hydrogenated Lecithin, Palmitoyl Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer, Cyclodextrin, Nordihydroguaiaretic Acid, Ascorbyl Tocopheryl Maleate, Sodium Hydroxide, Fragrance (Parfum), Fumaric Acid, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Ethylbisiminomethylguaiacol Manganese Chloride, Disodium Edta, Bht, Phenoxyethanol, Benzyl Salicylate, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Butylphenyl Methylpropional, Linalool, Mica, Yellow 5 (Ci 19140), Blue 1 (Ci 42090), Chromium Hydroxide Green (Ci 77289), Octisalate 5.00%, Avobenzone 3.00%, Homosalate 2.00%.']",36.0,Skincare,Moisturizers
P482529,Micro Essence Treatment Lotion with Bio-Ferment,6089,Estée Lauder,1834,4.0556,216.0,"['Water/Aqua/Eau, Bifida Ferment Lysate, Propanediol, PEG-75, Lactobacillus Ferment, Acetyl Hexapeptide-8, Acetyl Glucosamine, Sodium Hyaluronate, Anthemis Nobilis (Chamomile) Flower Extract, Caffeine, Dipotassium Glycyrrhizate, Hydrolyzed Rice Extract, Betaine, Maltodextrin, Carbomer, Tromethamine, Citric Acid, Trehalose, Butylene Glycol, Caprylyl Glycol, PPG-5-Ceteth-20, Pentylene Glycol, Disodium EDTA, Sodium Citrate, Phenoxyethanol, Potassium Sorbate.']",130.0,Skincare,Moisturizers
P414293,Honey Savior All-in-One Skin Repair Salve,8001,Farmacy,34646,4.4348,529.0,"['Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Hydroxystearic/Linolenic/Linoleic Polyglycerides, Canola Oil, Polyhydroxystearic Acid, Rhus Verniciflua Peel Wax, Echinacea Purpurea Root Extract, Aroma (Flavor)*, Honey Extract, Cera Alba (Beeswax), Propolis Extract, Royal Jelly Extract, Tocopherol, Tocopheryl Acetate, Ascorbyl Palmitate, Hydrogenated Castor Oil, Euphorbia Cerifera (Candelilla) Wax, Helianthus Annuus (Sunflower) Seed Wax, Copernicia Cerifera (Carnauba) Wax.']",34.0,Skincare,Moisturizers
P466661,Whipped Greens Oil-Free Foaming Cleanser with Moringa and Papaya,8001,Farmacy,40927,4.5747,482.0,"['Water/Aqua/Eau, Glycerin, Sodium Lauroyl Isethionate, Sodium Cocoyl Glycinate, Decyl Glucoside, Magnesium Aluminum Silicate, Sodium Lauroyl Methyl Isethionate, Coconut Acid, Sodium Lauroamphoacetate, Myristic Acid, Sodium Lauroyl Lactylate, Moringa Oleifera Leaf Water, Sodium PCA, Kaolin, Lactobacillus/Papaya Fruit Ferment Extract, Moringa Oleifera Seed Extract, Montmorillonite, Melia Azadirachta Leaf Extract, Citrus Limon (Lemon) Fruit Extract, Quillaja Saponaria Wood Extract, Lauric Acid, Cocamide Mipa, Sodium Isethionate, Xanthan Gum, Sodium Polyacryloyldimethyl Taurate, Sodium Benzoate, Palmitic Acid, Lactic Acid, Illite, 3-Hexenol, Beta-Caryophyllene, Canarium Luzonicum Gum Nonvolatiles, Citronellal, Citrus Aurantifolia (Lime) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Eugenol, Hydroxyacetophenone, Hexenyl Acetate, Linalool, Linalyl Acetate, Triethyl Citrate, Zingiber Officinale (Ginger) Extract, Capric Acid, Melia Azadirachta Flower Extract, Quartz, Saponaria Officinalis Leaf/Root Extract, Leuconostoc/Radish Root Ferment Filtrate, Gluconolactone, Maltodextrin, Limonene.']",28.0,Skincare,Cleansers
P444226,Honey Grail Ultra-Hydrating Face Oil,8001,Farmacy,47186,4.2355,310.0,"['Honey Grail contains a highly purified version of coconut oil that reduces the risk for comedogenicity. Through a process called fractionation, the coconut oil becomes completely liquid vs solid at room temperature. The result is a light non-greasy texture, enhanced slip, and absorption vs. a standard, unrefined coconut oil.']",48.0,Skincare,Moisturizers
P449188,Green Defense Daily Mineral Sunscreen SPF 30,8001,Farmacy,31465,3.9767,300.0,"['Zinc Oxide 18.23%, Water/Aqua/Eau, Caprylic/Capric Triglyceride, C13-15 Alkane, Pentylene Glycol, C15-19 Alkane, Propanediol, Moringa Oleifera Leaf Water, Bis-Diglyceryl Polyacyladipate-2, Gluconolactone, Moringa Oleifera Seed Extract, Polyacrylate Crosspolymer-6, Physalis Alkekengi Calyx Extract, Cetearyl Alcohol, Beta-Carotene, Inositol, Sodium Dilauramidoglutamide Lysine, Isostearic Acid, Polyhydroxystearic Acid, Lecithin, Polyglyceryl-3 Polyricinoleate, Coco-Glucoside, Polyglycerin-3, Tocopherol, Bisabolol, Polyglyceryl-3 Lactate/Laurate, Xanthan Gum, Sodium Citrate, Sclerotium Gum, Arachidyl Glucoside, Citric Acid, Sodium Benzoate, Behenyl Alcohol, Sodium Phytate, Maltodextrin, T-Butyl Alcohol, Arachidyl Alcohol, Glucose, Calcium Gluconate.']",36.0,Skincare,Sunscreen
P467248,Fat Water Niacinamide Pore-Refining Toner Serum with Barbados Cherry,6352,Fenty Skin,77300,4.1052,485.0,"['Aqua/Water/Eau, Hamamelis Virginiana (Witch Hazel) Water, Butylene Glycol, Niacinamide, Polysorbate 20, Leuconostoc/Radish Root Ferment Filtrate, Backhousia Citriodora Leaf Extract, Camellia Oleifera Leaf Extract, Cereus Grandiflorus (Cactus) Flower Extract, Ficus Carica (Fig) Fruit Extract, Ginkgo Biloba Leaf Extract, Hovenia Dulcis Fruit Extract, Malpighia Punicifolia (Acerola) Fruit Extract, Glycerin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Citric Acid, Sodium Hydroxide, Benzoic Acid, Potassium Sorbate, Phenoxyethanol, Parfum/Fragrance, Red 33 (Ci 17200).']",34.0,Skincare,Cleansers
P467247,Total Cleans'r Makeup-Removing Cleanser with Barbados Cherry,6352,Fenty Skin,42777,4.103,427.0,"['Aqua/Water/Eau, Sodium Cocoyl Glycinate, Sodium Cocoamphoacetate, Cocamidopropyl Betaine, Sodium Chloride, Polyglyceryl-10 Laurate, Glycerin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Glycol Distearate, Sucrose, Malpighia Punicifolia (Acerola) Fruit Extract, Chaenomeles Sinensis Fruit Extract, Camellia Sinensis Leaf Extract, Ficus Carica (Fig) Fruit Extract, Ginkgo Biloba Leaf Extract, Tocopheryl Acetate, Coconut Acid, Sodium Cocoate, Sodium Metabisulfite, Polyquaternium-7, Sodium Benzotriazolyl Butylphenol Sulfonate, Butylene Glycol, Caprylyl Glycol, Sodium Benzoate, Phenoxyethanol, Parfum/Fragrance, Benzyl Salicylate, Blue 1 (Ci 42090), Red 40 (Ci 16035), Titanium Dioxide (Ci 77891), Yellow 5 (Ci 19140), Yellow 6 (Ci 15985).']",28.0,Skincare,Cleansers
P501581,Cocoa Cleans'r Soothing All-Over Cleansing Bar,6352,Fenty Skin,12779,4.1739,299.0,"['Sodium Palm Kernelate, Sodium Palmate, Aqua/Water/Eau, Potassium Palm Kernelate, Palm Kernel Acid, Potassium Palmate, Cocos Nucifera (Coconut) Oil, Theobroma Cacao (Cocoa) Seed Butter, Butyrospermum Parkii (Shea) Butter, Adansonia Digitata Seed Oil, Glycerin, Theobroma Cacao (Cocoa) Seed Powder, Plantago Major Leaf Extract, Psidium Guajava Leaf Extract, Tocopheryl Acetate, Glycine Soja (Soybean) Oil, Sodium Gluconate, Palm Acid, Sodium Chloride, Potassium Carbonate, Parfum/Fragrance, Coumarin.']",14.0,Skincare,Cleansers
P500894,Fat Water Hydrating Milky Toner Essence with Hyaluronic Acid + Tamarind,6352,Fenty Skin,24560,4.6554,296.0,"['Aqua/Water/Eau, Propanediol, Glycerin, Squalane, Glyceryl Stearate, Niacinamide, Panthenol, Cocos Nucifera (Coconut) Oil, Pyrus Malus (Apple) Fruit Extract, Hyaluronic Acid, Tamarindus Indica Seed Polysaccharide, Sodium PCA, Magnesium PCA, Zinc PCA, Manganese PCA, Citrullus Lanatus (Watermelon) Seed Oil, Adansonia Digitata Seed Oil, Malpighia Punicifolia (Acerola) Fruit Extract, Camellia Sinensis Leaf Extract, Tocopherol, Ethylhexylglycerin, Hydroxyethylcellulose, Caprylyl Glycol, Hexylene Glycol, Potassium Cetyl Phosphate, Tetrasodium Glutamate Diacetate, Potassium Sorbate, Sodium Hydroxide, Disodium Phosphate, Sodium Benzotriazolyl Butylphenol Sulfonate, Polyacrylate Crosspolymer-6, Polysorbate 60, Sodium Glycolate, Sodium Formate, Sodium Phosphate, Phenoxyethanol, Parfum/Fragrance, Hexyl Cinnamal, Limonene, Linalool, Benzyl Salicylate, Yellow 6 (CI 15985), Red 4 (CI 14700).']",34.0,Skincare,Moisturizers
P393076,Ultra Repair Hydra-Firm Night Cream,5972,First Aid Beauty,54167,4.3114,562.0,"['Aqua/Water/Eau, Glycerin, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Dimethicone, Glyceryl Stearate, C10-18 Triglycerides, Ethylhexyl Palmitate, Jojoba Esters, Cetyl Alcohol, Phenoxyethanol, Helianthus Annuus (Sunflower) Seed Wax, Butylene Glycol, PEG-75 Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ceteth-20, Steareth-20, Xanthan Gum, Lactobacillus Ferment, Tetrasodium EDTA, Niacinamide, Glycyrrhiza Glabra (Licorice) Root Extract, Sodium Hydroxide, Acacia Decurrens Flower Wax, Polyglycerin-3, Spilanthes Acmella Flower Extract, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Laminaria Saccharina Extract, Carbomer, Hydroxypropyl Cyclodextrin, Polysorbate 20, Sodium Lactate, Sodium Hyaluronate, Palmitoyl Tripeptide-38, Colloidal Oatmeal, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7.']",44.0,Skincare,Moisturizers
P468821,Ultra Repair Firming Collagen Cream with Peptides and Niacinamide,5972,First Aid Beauty,60505,4.5356,534.0,"['Aqua/Water/Eau, Stearic Acid, Glycerin, Niacinamide, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Glyceryl Stearate SE, Glyceryl Stearate, Dimethicone, Cetearyl Alcohol, Panthenol, Colloidal Oatmeal, Soluble Collagen, Pentapeptide-34 Trifluoroacetate, Squalane, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Camellia Sinensis Leaf Extract, Ceramide NP, Diamond Powder, Butyrospermum Parkii (Shea) Butter Extract, , Allantoin, Caprylyl Glycol, Polymethylsilsesquioxane, Propanediol, Xanthan Gum, Phenoxyethanol, Sodium Hydroxide, Disodium EDTA, Sodium Benzoate, Tetrasodium EDTA.']",44.0,Skincare,Moisturizers
P447603,Ultra Repair Wild Oat Hydrating Toner,5972,First Aid Beauty,54752,4.4746,531.0,"['Water/Aqua/Eau, Glycerin, Glycereth-26, Squalane, Sorbitan Oleate, Phenoxyethanol, Ethylhexyl Salicylate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Colloidal Oatmeal, Mel (Honey, Miel), Saccharomyces/Honey Ferment Filtrate, Chrysanthemum Parthenium (Feverfew) Extract, So-dium Hydroxide, Potassium Sorbate, Avena Sativa (Oat) Kernel Extract, Sodium Benzoate, Citric Acid, Beta-Glucan, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Ex-tract, Propolis Extract, Sodium Hyaluronate, Xanthan Gum, Ethylhexylglycerin, Tetrasodium EDTA, Chlorphenesin, Benzoic Acid, Sorbic Acid.']",24.0,Skincare,Cleansers
P441220,Ultra Repair Oat & Hemp Seed Dry Oil,5972,First Aid Beauty,28615,4.3545,440.0,"['Simmondsia Chinensis (Jojoba) Seed Oil, Isodecyl Neopentanoate, Colloidal Oatmeal, Cannabis Sativa Seed Oil, Borago Officinalis Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Persea Gratissima (Avocado) Oil, Butyrospermum Parkii (Shea) Oil, Oryza Sativa (Rice) Bran Extract, Camellia Sinensis Leaf Extract, Ribes Nigrum (Black Currant) Seed Extract, Chlorella Vulgaris Extract, Panax Ginseng Root Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Arnica Montana Flower Extract, Glycerin, Vitis Vinifera (Grape) Seed Oil, Tocopheryl Acetate, Ricinoleth-40, Butylene Glycol, Water, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, EDTA, Citric Acid, Limonene, Linalool.']",36.0,Skincare,Moisturizers
P455894,Ultra Repair Oil-Control Moisturizer,5972,First Aid Beauty,24055,4.2388,289.0,"['Aqua (Water, Eau), Dimethicone, Propanediol, Butylene Glycol, Niacinamide, Nylon-12, Acrylates Crosspolymer, Sodium Hyaluronate, Enantia Chlorantha Bark Extract, Avena Sativa (Oat) Kernel Extract, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Glycerin, Oleanolic Acid, Sorbitan Isostearate, Caprylyl Glycol, Glyceryl', 'Stearate Citrate, Hydrogenated Polydecene, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, 1,2-Hexanediol, Lecithin, Polysilicone-11, Polysorbate 60, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Acrylates Copolymer, Laureth-8, Citric Acid, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate']",36.0,Skincare,Moisturizers
P483658,Mineral Sunscreen Zinc Oxide Broad Spectrum SPF 30,5972,First Aid Beauty,9664,4.4878,246.0,"['Zinc Oxide 20%, Water, Caprylic/Capric Triglyceride, Coconut Alkanes, Glycerin, Cetearyl Alcohol, Coco-Glucoside, Avena Sativa (Oat) Kernel, Tocopherol, Persea Gratissima (Avocado) Oil, Helianthus Annuus (Sunflower) Seed Oil, Arachidyl Alcohol, Behenyl Alcohol, Arachidyl Glucoside, Polyhydroxystearic Acid, Benzyl Alcohol, Xanthan Gum, Coco-Caprylate/Caprate.']",28.0,Skincare,Sunscreen
P469862,Rich Bitch Cactus + Vitamin C Moisturizer,6347,Freck Beauty,17528,4.3784,222.0,"['Water (Aqua), Coco-Caprylate/Caprate, Caprylic/Capric Triglyceride, Hydrogenated Palm Oil, Cetearyl Alcohol, Glycerin, Cetyl Alcohol, Stearyl Alcohol, Simmondsia Chinesis (Jojoba) Seed Oil, Hydrogenated Coco Glycerides, Cereus Grandiflorus (Cactus) Flower Extract, Opuntia Ficus-Indica (Prickly Pear) Seed Oil, Cocos Nucifera (Coconut) Oil, Ascophyllum Nodosum (Kelp) Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Oryza Sativa (Rice) Bran Extract, Ascorbyl Palmitate, Tocopherol, Lecithin, Xanthan Gum, Polysorbate 60, Sodium Acrylates Copolymer, Caprylyl Glycol, Phenoxyethanol, Hexylene Glycol, Butylene Glycol, Tetrasodium EDTA, Potassium Hydroxide, Ethylhexylglycerin, Fragrance/Flavor.']",34.0,Skincare,Moisturizers
P469818,Cactus Water Cleansing Lactic Acid Toner,6347,Freck Beauty,10510,4.5311,209.0,"['Water/Aqua/Eau, Glycerin, Butylene Glycol, Lactic Acid, Cereus Grandiflorus (Cactus) Flower Extract, Panax Ginseng Root Extract, Ascophyllum Nodosum (Kelp) Extract, Daucus Carota Sativa (Carrot) Root Extract, Chenopodium Quinoa Seed Extract, Glycine Max (Soybean) Seed Extract, Oryza Sativa (Rice) Extract, Allantoin, Ethylhexylglycerin, Phenoxyethanol, Menthol, Potassium Hydroxide.']",32.0,Skincare,Cleansers
P420158,Vitamin C Glow Moisturizer,4348,fresh,36763,4.2411,419.0,"['Water, Glycerin, Pentylene Glycol, Ethylhexyl Isononanoate, Caprylic/Capric Triglyceride, Jojoba Esters, Glyceryl Stearate, Caprylyl Methicone, Polyglycerin-3, Propanediol, Glucosyl Hesperidin, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Panthenol, Tocopherol, Magnesium Aspartate, Zinc Gluconate, Copper Gluconate, Ethylhexyl Palmitate, Stearyl Alcohol, Ceteth-20, Sodium Polyacrylate, Stearic Acid, Steareth-21, Steareth-25, Caprylyl Glycol, Tromethamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Fragrance, Tetrasodium EDTA, Xanthan Gum, Sodium Hyaluronate, Butylene Glycol, Caramel, BHT, Phenoxyethanol, Limonene, Linalool, Citral, Benzyl Salicylate.']",48.0,Skincare,Moisturizers
P480606,goopglow Cloudberry Exfoliating Jelly Cleanser,6309,goop,2403,4.0194,413.0,"['Aqua/Water/Eau, Glycerin, Propanediol, Hydrated Silica, Solanum Tuberosum (Potato) Pulp Extract, Pyrus Malus (Apple) Fruit Extract, Caprylyl/Capryl Glucoside, Citrus Aurantium Amara (Bitter Orange) Peel Powder, Rubus Chamaemorus Fruit Extract, Terminalia Ferdinandiana Fruit Extract, Papain, Bromelain, Squalane, Furcellaria Lumbricalis Extract, Carrageenan, Glucose, Glycolipids, Maltodextrin, Citrus Aurantifolia (Lime) Oil, Citrus Nobilis (Mandarin Orange) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Lavandula Hybrida Oil, Vetiveria Zizanoides Root Oil, Citrus Limon (Lemon) Peel Oil, Hydrolyzed Gardenia Florida Extract, Citric Acid, Polylysine, Sodium Phytate, Sodium Levulinate, Potassium Sorbate, Sodium Benzoate, Limonene, Annatto/CI 75120.']",35.0,Skincare,Cleansers
P500471,Brume de Beauté Beauty Mist,1063,Gucci,6498,4.6652,451.0,"['Aqua/Water/Eau, Glycerin, Trimethylsiloxysilicate, Pentylene Glycol, Dimethicone, Cetyl Ethylhexanoate, Butylene Glycol, Sodium Pca, Caprylic/Capric Triglyceride, Rosa Centifolia Flower Water, Sucrose, Phenoxyethanol, 1,2-Hexanediol, Sodium Citrate, Ethylhexylglycerin, Sodium Chloride, Citric Acid, Parfum/Fragrance, Sodium Hyaluronate, Dimethylmethoxy Chromanol, Rosa Hybrid Flower Extract, Sodium Benzoate, Limonene, Potassium Sorbate, Linalool, Benzyl Salicylate.']",78.0,Skincare,Moisturizers
P500112,N°41 Facial Sunscreen Mist with SPF 41,6500,HABIT,9474,4.4904,208.0,"['Avobenzone 2.8%, Homosalate 9.8%, Octisalate 4.9%, Octocrylene 9.5%, Alcohol Denat., Bisabolol, Butyloctyl Salicylate, Capryloyl Glycerin/Sebacic Acid Copolymer, Dicaprylyl Ether, Diheptyl Succinate, Diisooctyl Succinate, Ethyl Ferulat, Isononyl Isononanoate, Lavendula Angustifolia (Lavender) Oil, Pelargonium Graveolens Flower Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil.']",30.0,Skincare,Sunscreen
P442564,Emerald CBD + Adaptogens Deep Moisture Glow Oil,6117,Herbivore,41254,4.3645,557.0,"['Squalane, Limnanthes Alba (Meadowfoam) Seed Oil, Cannabis (Hemp) Sativa Seed Oil, Caprylic/Capric Triglyceride (MCT/Fractionated Coconut Oil), Withania Somnifera (Ashwagandha) Root Extract, Helianthus Annuus (Sunflower) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Lentinus Edodes (Shiitake) Extract, Borago Officinalis, Cannabidiol (CBD), Tocopheryl Acetate (Vitamin E), Helichrysum Stoechas Flower Extract, Cannabis Sativa (Cannabis/ Hemp) Seed Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Amino Esters-1 (ex Mimosa Tenuiflora), Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Ocimum Sanctum Leaf Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Ocinalis Extract.']",60.0,Skincare,Moisturizers
P437981,Emerald Hemp Seed Deep Moisture Glow Oil,6117,Herbivore,42381,4.3291,477.0,"['Squalane, Limnanthes Alba (Meadowfoam) Seed Oil, Cannabis Sativa Seed Oil, Caprylic/Capric Triglycerides, Helianthus Annuus (Sunflower) Seed Oil, Withania Somnifera Root Extract,  Lentinus Edodes Extract, Borago Officinalis Seed Oil, Tocopherol, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Ocimum Sanctum Leaf Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Helichrysum Stoechas Flower Extract.']",50.0,Skincare,Moisturizers
P400204,Phoenix Rosehip Anti-Aging Face Oil - For Dry Skin,6117,Herbivore,43956,4.4169,343.0,"['Simmondsia Chinensis (Jojoba) Seed Oil, Rosa Canina Seed Extract, Limnanthes Alba (Meadowfoam) Seed Oil, Salvia Hispanica Seed Oil, Ubiquinone, Hippophae Rhamnoides Oil, Tocopherol, Rosa Centifolia Flower Extract, Citrus Aurantium Dulcis (Orange) Flower Oil.']",88.0,Skincare,Moisturizers
P479903,Mini Phoenix Rosehip Anti-Aging Face Oil - For Dry Skin,6117,Herbivore,3119,4.4169,343.0,"['Simmondsia Chinensis (Jojoba) Seed Oil, Rosa Canina Seed Extract, Limnanthes Alba (Meadowfoam) Seed Oil, Salvia Hispanica Seed Oil, Ubiquinone, Hippophae Rhamnoides Oil, Tocopherol, Rosa Centifolia Flower Extract, Citrus Aurantium Dulcis (Orange) Flower Oil.']",60.0,Skincare,Moisturizers
P407444,Bamboo Charcoal Detoxifying Soap Bar,6117,Herbivore,28997,4.3012,342.0,"['Helianthus Annuus (Sunflower) Seed Oil, Cocos Nucifera (Coconut) Oil, Elaeis Guineesis (Palm) Kernel Oil, Carthamus Tinctorius (Safflower) Seed Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Lavandula Angustifolia (Lavender) Flower Oil, Citrus Aurantium Bergamia (Bergamot) Peel Oil, Olea Europaea (Olive) Fruit Oil, Charcoal Powder, Kaolin, Rosmarinus Officinalis (Rosemary) Extract, Limonene']",14.0,Skincare,Cleansers
P421600,Jasmine Green Tea Oil Control Toner,6117,Herbivore,39251,4.0833,312.0,"['Jasminum Officinale (Jasmine) Flower Water, Hamamelis Virginiana (Witch Hazel) Flower Water, Aloe Barbadensis Leaf Water, Salix Alba (Willow) Bark Extract, Camellia Sinensis  (Green Tea) Leaf Extract, Camellia Sinensis  (White Tea) Leaf Extract, Zingiber Officinale (Ginger) Root Extract, Leuconostoc/Radish Root Ferment Filtrate, Jasminum Grandiflorum Floral Extract,Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract.']",39.0,Skincare,Cleansers
